CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,InternetService,TechSupport,TotalCharges,Churn
C03224,Male,0,51,40.79,Two year,Mailed check,Fiber optic,No,2077.35,No
C03225,Female,0,5,100.03,One year,Electronic check,Fiber optic,No,502.54,No
C03226,Female,0,13,82.45,Month-to-month,Mailed check,DSL,No,1042.68,Yes
C03227,Male,0,28,66.81,One year,Mailed check,DSL,No,1881.42,No
C03228,Female,1,62,41.75,Month-to-month,Credit card,Fiber optic,No,2592.22,Yes
C03229,Male,0,24,53.42,Month-to-month,Credit card,Fiber optic,No,1248.5,No
C03230,Female,0,7,115.98,Month-to-month,Bank transfer,DSL,No,785.67,Yes
C03231,Female,0,38,72.01,Month-to-month,Credit card,DSL,Yes,2693.07,Yes
C03232,Female,0,37,60.07,Month-to-month,Electronic check,DSL,Yes,2179.22,Yes
C03233,Male,0,68,72.14,Month-to-month,Electronic check,DSL,No,4856.9,Yes
C03234,Female,0,42,97.9,One year,Electronic check,Fiber optic,No,4083.85,Yes
C03235,Female,0,5,54.01,One year,Bank transfer,Fiber optic,No,288.02,Yes
C03236,Female,0,64,37.87,Month-to-month,Electronic check,Fiber optic,Yes,2405.3,Yes
C03237,Male,0,50,78.49,Month-to-month,Electronic check,Fiber optic,No,3908.77,Yes
C03238,Male,0,15,86.52,One year,Credit card,DSL,No,1260.99,No
C03239,Female,0,53,91.27,One year,Bank transfer,Fiber optic,No,4844.86,Yes
C03240,Male,0,25,108.2,Two year,Mailed check,Fiber optic,Yes,2689.21,Yes
C03241,Female,1,9,57.12,Month-to-month,Electronic check,Fiber optic,No,531.71,No
C03242,Female,0,38,27.54,Two year,Credit card,Fiber optic,No,1070.67,No
C03243,Female,0,22,115.83,Month-to-month,Mailed check,Fiber optic,Yes,2556.73,No
C03244,Female,1,49,63.5,One year,Electronic check,Fiber optic,No,3089.11,No
C03245,Female,0,68,82.33,Month-to-month,Mailed check,DSL,No,5599.3,Yes
C03246,Female,0,15,86.63,Month-to-month,Mailed check,Fiber optic,No,1274.64,Yes
C03247,Female,0,65,74.65,Month-to-month,Bank transfer,Fiber optic,No,4892.54,Yes
C03248,Male,1,54,40.53,Month-to-month,Bank transfer,No,No,2215.26,Yes
C03249,Male,0,30,95.51,Month-to-month,Electronic check,Fiber optic,Yes,2864.6,No
C03250,Male,0,20,100.38,One year,Electronic check,Fiber optic,Yes,2054.15,No
C03251,Male,0,33,75.3,One year,Bank transfer,Fiber optic,No,2489.58,No
C03252,Male,1,7,68.86,Month-to-month,Electronic check,Fiber optic,Yes,464.87,No
C03253,Male,0,8,31.39,Month-to-month,Electronic check,No,No,210.67,Yes
C03254,Male,0,28,28.4,Month-to-month,Bank transfer,Fiber optic,No,799.57,No
C03255,Female,1,45,53.96,Two year,Mailed check,Fiber optic,Yes,2464.24,No
C03256,Female,0,11,51.08,Month-to-month,Electronic check,DSL,No,598.55,Yes
C03257,Female,0,31,115.37,Month-to-month,Credit card,Fiber optic,No,3586.93,Yes
C03258,Female,0,12,98.36,Month-to-month,Bank transfer,Fiber optic,Yes,1169.66,Yes
C03259,Male,0,51,85.99,One year,Electronic check,Fiber optic,No,4400.52,No
C03260,Male,1,44,71.76,Month-to-month,Electronic check,DSL,No,3183.65,Yes
C03261,Female,0,50,36.74,Month-to-month,Bank transfer,Fiber optic,No,1828.16,No
C03262,Female,1,17,117.85,One year,Credit card,DSL,No,2001.08,No
C03263,Male,0,35,57.5,One year,Credit card,Fiber optic,Yes,2030.56,No
C03264,Female,0,1,30.69,One year,Bank transfer,DSL,Yes,68.36,Yes
C03265,Female,1,29,69.38,Month-to-month,Credit card,Fiber optic,Yes,2041.12,No
C03266,Female,0,51,107.4,Month-to-month,Electronic check,DSL,No,5429.64,Yes
C03267,Female,0,64,108.73,Two year,Credit card,DSL,No,6921.16,No
C03268,Male,0,4,21.1,Two year,Electronic check,Fiber optic,Yes,119.68,No
C03269,Female,1,28,108.63,Month-to-month,Mailed check,DSL,No,3075.02,No
C03270,Female,0,16,47.15,Month-to-month,Credit card,Fiber optic,Yes,743.28,No
C03271,Male,0,63,23.9,Month-to-month,Mailed check,No,Yes,1514.13,No
C03272,Male,0,53,104.78,Month-to-month,Bank transfer,No,No,5593.92,No
C03273,Female,0,17,106.39,One year,Credit card,DSL,No,1849.79,No
C03274,Male,0,40,79.62,Two year,Electronic check,Fiber optic,No,3213.11,Yes
C03275,Female,0,13,77.44,Month-to-month,Credit card,DSL,No,977.68,No
C03276,Female,0,52,101.31,Month-to-month,Bank transfer,No,No,5291.15,Yes
C03277,Male,0,58,98.63,Two year,Bank transfer,Fiber optic,No,5680.65,No
C03278,Female,0,37,109.01,Month-to-month,Electronic check,DSL,No,4072.76,Yes
C03279,Female,1,61,75.27,Two year,Credit card,Fiber optic,No,4556.38,No
C03280,Female,0,34,116.76,One year,Mailed check,DSL,No,3986.07,No
C03281,Female,1,70,119.61,Two year,Bank transfer,Fiber optic,No,8383.72,No
C03282,Male,0,17,31.65,Month-to-month,Bank transfer,Fiber optic,No,565.74,No
C03283,Male,0,20,104.95,Month-to-month,Electronic check,Fiber optic,No,2104.16,Yes
C03284,Female,1,59,69.98,Month-to-month,Credit card,Fiber optic,No,4084.78,Yes
C03285,Male,0,69,58.76,Month-to-month,Mailed check,No,No,4075.02,No
C03286,Female,0,33,81.31,Month-to-month,Credit card,No,Yes,2671.55,Yes
C03287,Female,1,17,25.6,Two year,Credit card,Fiber optic,No,417.23,No
C03288,Female,0,57,70.65,One year,Mailed check,Fiber optic,No,4076.22,No
C03289,Female,0,1,107.09,One year,Electronic check,Fiber optic,No,116.13,Yes
C03290,Female,0,13,41.35,Month-to-month,Bank transfer,Fiber optic,Yes,558.62,No
C03291,Male,0,27,62.64,One year,Electronic check,DSL,Yes,1693.91,No
C03292,Female,0,70,113.95,One year,Electronic check,DSL,Yes,8003.5,Yes
C03293,Male,0,59,62.86,Month-to-month,Credit card,DSL,No,3733.95,Yes
C03294,Male,0,6,55.84,Two year,Mailed check,Fiber optic,Yes,350.75,No
C03295,Female,0,23,64.05,Month-to-month,Bank transfer,DSL,No,1522.92,Yes
C03296,Female,0,10,71.95,Month-to-month,Credit card,Fiber optic,Yes,715.48,Yes
C03297,Female,0,51,83.2,Month-to-month,Bank transfer,Fiber optic,Yes,4263.82,No
C03298,Female,0,19,100.07,One year,Credit card,Fiber optic,No,1931.11,No
C03299,Female,0,51,65.21,One year,Mailed check,Fiber optic,No,3313.31,No
C03300,Male,0,68,101.75,Month-to-month,Bank transfer,DSL,Yes,6914.72,No
C03301,Female,0,42,73.37,Month-to-month,Bank transfer,Fiber optic,No,3128.46,Yes
C03302,Female,0,57,53.85,Month-to-month,Electronic check,No,Yes,3022.68,No
C03303,Male,0,68,85.8,Month-to-month,Credit card,Fiber optic,Yes,5817.93,No
C03304,Male,1,38,91.77,Month-to-month,Credit card,Fiber optic,No,3485.88,Yes
C03305,Female,0,62,75.8,Month-to-month,Credit card,DSL,No,4649.75,No
C03306,Male,0,7,25.66,Month-to-month,Electronic check,Fiber optic,No,219.53,No
C03307,Female,0,71,36.99,Two year,Electronic check,DSL,No,2604.91,No
C03308,Male,0,50,48.53,Month-to-month,Bank transfer,Fiber optic,No,2402.27,No
C03309,Male,1,52,48.26,One year,Credit card,DSL,Yes,2541.55,No
C03310,Female,1,26,87.34,Month-to-month,Credit card,Fiber optic,Yes,2248.64,Yes
C03311,Male,0,26,21.83,Month-to-month,Bank transfer,DSL,Yes,583.34,No
C03312,Male,0,19,95.57,Month-to-month,Bank transfer,Fiber optic,No,1847.98,Yes
C03313,Male,1,9,46.53,Month-to-month,Bank transfer,DSL,Yes,448.02,No
C03314,Male,1,61,51.0,Month-to-month,Mailed check,Fiber optic,Yes,3139.2,Yes
C03315,Male,0,20,72.79,Two year,Mailed check,Fiber optic,No,1414.66,No
C03316,Male,0,50,41.59,Two year,Bank transfer,DSL,Yes,2037.48,No
C03317,Female,0,22,108.45,Month-to-month,Electronic check,DSL,Yes,2366.58,No
C03318,Female,1,13,28.54,Month-to-month,Electronic check,Fiber optic,Yes,324.61,No
C03319,Male,0,12,64.44,Two year,Credit card,DSL,Yes,773.32,No
C03320,Female,0,10,104.94,Month-to-month,Mailed check,Fiber optic,No,1038.88,Yes
C03321,Female,0,65,81.58,One year,Mailed check,Fiber optic,No,5308.4,No
C03322,Female,0,30,49.23,Two year,Bank transfer,DSL,Yes,1456.78,No
C03323,Male,0,8,62.08,Two year,Bank transfer,DSL,Yes,495.22,No
C03324,Female,1,21,90.67,Month-to-month,Bank transfer,Fiber optic,No,1887.54,Yes
C03325,Male,0,22,117.33,Month-to-month,Bank transfer,DSL,No,2550.78,Yes
C03326,Female,0,18,109.31,Month-to-month,Bank transfer,DSL,No,1982.52,Yes
C03327,Male,0,66,54.24,Two year,Electronic check,DSL,No,3597.18,No
C03328,Male,0,48,119.82,Two year,Electronic check,DSL,Yes,5784.28,No
C03329,Female,0,44,20.35,One year,Bank transfer,DSL,No,932.88,Yes
C03330,Female,0,9,22.76,One year,Electronic check,No,No,225.29,No
C03331,Male,0,67,102.38,One year,Bank transfer,Fiber optic,Yes,6878.21,No
C03332,Female,0,54,39.95,One year,Bank transfer,Fiber optic,No,2112.97,No
C03333,Female,0,26,26.08,One year,Mailed check,DSL,No,639.06,No
C03334,Female,0,26,43.71,One year,Electronic check,DSL,Yes,1167.72,No
C03335,Male,1,34,62.61,Month-to-month,Electronic check,Fiber optic,No,2102.04,No
C03336,Male,1,8,93.06,Month-to-month,Mailed check,Fiber optic,No,730.04,Yes
C03337,Female,0,10,82.43,One year,Electronic check,DSL,Yes,788.83,No
C03338,Female,0,48,43.76,Month-to-month,Mailed check,Fiber optic,No,2070.0,No
C03339,Female,1,55,70.33,Month-to-month,Credit card,Fiber optic,No,3895.69,No
C03340,Male,0,54,112.62,One year,Electronic check,Fiber optic,Yes,6057.67,No
C03341,Male,1,40,101.5,One year,Bank transfer,DSL,No,4054.9,No
C03342,Female,1,15,52.32,Two year,Mailed check,Fiber optic,No,749.97,No
C03343,Female,0,18,118.23,Month-to-month,Bank transfer,Fiber optic,No,2145.93,Yes
C03344,Female,0,23,90.86,One year,Bank transfer,No,No,2112.61,No
C03345,Female,1,62,26.24,Month-to-month,Electronic check,Fiber optic,No,1613.05,No
C03346,Female,0,46,23.52,Two year,Mailed check,DSL,No,1110.39,No
C03347,Female,0,39,36.84,Month-to-month,Credit card,Fiber optic,No,1410.75,Yes
C03348,Male,0,15,92.79,One year,Bank transfer,Fiber optic,No,1411.04,No
C03349,Female,0,53,38.37,One year,Bank transfer,Fiber optic,Yes,2056.61,No
C03350,Male,0,64,71.15,Month-to-month,Credit card,Fiber optic,Yes,4600.47,Yes
C03351,Female,0,63,29.33,Two year,Mailed check,No,Yes,1821.02,No
C03352,Female,1,16,112.09,Two year,Electronic check,DSL,No,1752.81,Yes
C03353,Male,0,70,54.4,Month-to-month,Bank transfer,DSL,Yes,3784.3,Yes
C03354,Male,0,66,110.81,Month-to-month,Electronic check,Fiber optic,No,7275.75,Yes
C03355,Male,0,13,114.49,Month-to-month,Mailed check,DSL,No,1455.34,Yes
C03356,Male,0,47,20.61,Month-to-month,Credit card,DSL,Yes,952.08,No
C03357,Female,0,9,66.41,Two year,Electronic check,Fiber optic,No,589.09,Yes
C03358,Male,1,63,22.47,Two year,Mailed check,Fiber optic,No,1455.98,No
C03359,Female,1,34,110.87,Month-to-month,Electronic check,DSL,No,3739.14,Yes
C03360,Male,0,29,71.84,Month-to-month,Electronic check,Fiber optic,Yes,2130.54,No
C03361,Female,0,37,27.49,Month-to-month,Bank transfer,DSL,No,1048.15,Yes
C03362,Female,0,43,31.03,Month-to-month,Electronic check,DSL,No,1372.44,Yes
C03363,Female,0,64,58.35,Month-to-month,Bank transfer,DSL,No,3777.34,Yes
C03364,Female,0,24,114.02,Month-to-month,Mailed check,DSL,No,2761.8,Yes
C03365,Female,0,71,89.29,Month-to-month,Mailed check,Fiber optic,No,6368.47,Yes
C03366,Female,1,34,106.76,One year,Bank transfer,Fiber optic,No,3623.62,No
C03367,Male,0,48,56.65,One year,Credit card,Fiber optic,Yes,2720.25,No
C03368,Female,0,12,24.32,Month-to-month,Electronic check,DSL,Yes,335.09,No
C03369,Male,0,23,117.43,One year,Mailed check,Fiber optic,No,2688.72,No
C03370,Male,0,13,21.72,One year,Mailed check,DSL,Yes,236.55,No
C03371,Female,0,45,114.77,Two year,Credit card,DSL,No,5190.93,No
C03372,Male,0,65,56.87,Month-to-month,Mailed check,Fiber optic,No,3703.87,Yes
C03373,Female,0,47,21.01,Two year,Bank transfer,Fiber optic,No,1018.96,No
C03374,Male,0,58,88.92,Two year,Credit card,DSL,Yes,5114.92,No
C03375,Female,0,5,118.05,Month-to-month,Mailed check,DSL,No,602.37,Yes
C03376,Male,0,5,116.56,Month-to-month,Credit card,No,No,557.57,Yes
C03377,Female,0,60,36.09,Two year,Credit card,Fiber optic,No,2205.73,No
C03378,Female,0,21,38.12,One year,Mailed check,No,No,761.51,No
C03379,Female,1,24,76.55,Two year,Mailed check,No,Yes,1871.51,No
C03380,Female,0,18,83.73,One year,Mailed check,Fiber optic,No,1466.0,Yes
C03381,Male,0,21,93.94,One year,Credit card,DSL,No,1925.25,No
C03382,Female,0,54,38.11,Month-to-month,Bank transfer,Fiber optic,No,2031.45,Yes
C03383,Male,0,10,115.9,Month-to-month,Bank transfer,DSL,No,1142.3,Yes
C03384,Male,0,24,83.87,Two year,Electronic check,DSL,No,2025.53,No
C03385,Male,0,60,104.7,Month-to-month,Mailed check,Fiber optic,No,6245.17,Yes
C03386,Female,0,57,74.01,Month-to-month,Bank transfer,Fiber optic,No,4212.3,Yes
C03387,Male,0,23,61.43,One year,Electronic check,DSL,Yes,1383.32,No
C03388,Male,1,22,117.72,One year,Electronic check,Fiber optic,No,2625.37,No
C03389,Male,0,68,78.21,Month-to-month,Mailed check,Fiber optic,No,5272.78,Yes
C03390,Female,1,34,106.69,Month-to-month,Electronic check,DSL,No,3613.05,Yes
C03391,Female,0,70,115.33,Month-to-month,Bank transfer,DSL,Yes,8086.24,Yes
C03392,Male,0,28,87.54,Month-to-month,Electronic check,DSL,No,2492.43,Yes
C03393,Female,1,39,74.89,One year,Electronic check,DSL,Yes,2957.51,No
C03394,Female,0,42,20.35,Month-to-month,Bank transfer,Fiber optic,No,894.22,No
C03395,Male,0,23,24.0,Two year,Electronic check,Fiber optic,No,508.29,Yes
C03396,Male,0,70,40.09,One year,Electronic check,Fiber optic,Yes,2840.39,No
C03397,Female,0,2,38.6,One year,Credit card,DSL,No,105.19,No
C03398,Male,0,24,45.48,Month-to-month,Electronic check,DSL,No,1131.76,No
C03399,Female,0,17,50.49,Month-to-month,Electronic check,DSL,No,839.49,No
C03400,Female,1,65,56.01,Month-to-month,Credit card,DSL,Yes,3681.83,Yes
C03401,Female,0,70,62.05,Month-to-month,Credit card,DSL,No,4333.76,Yes
C03402,Female,1,69,29.89,One year,Credit card,Fiber optic,No,2075.82,No
C03403,Female,1,60,24.24,Month-to-month,Mailed check,DSL,Yes,1446.82,No
C03404,Female,0,50,87.39,One year,Mailed check,Fiber optic,No,4362.26,Yes
C03405,Male,0,12,73.73,Month-to-month,Bank transfer,Fiber optic,No,889.42,Yes
C03406,Male,1,47,64.41,Month-to-month,Electronic check,Fiber optic,Yes,3012.86,No
C03407,Female,1,67,83.44,Two year,Bank transfer,DSL,No,5619.75,Yes
C03408,Female,0,65,102.77,Month-to-month,Mailed check,Fiber optic,No,6693.41,Yes
C03409,Female,0,27,62.77,Month-to-month,Electronic check,No,Yes,1713.77,No
C03410,Male,0,48,84.11,Month-to-month,Electronic check,DSL,Yes,4010.38,No
C03411,Female,0,62,115.36,Month-to-month,Credit card,Fiber optic,No,7199.28,Yes
C03412,Male,0,44,103.96,One year,Mailed check,Fiber optic,No,4590.26,No
C03413,Female,0,19,62.6,Month-to-month,Electronic check,Fiber optic,No,1159.12,Yes
C03414,Female,0,59,84.47,Month-to-month,Credit card,DSL,No,5008.78,Yes
C03415,Male,0,8,37.71,Month-to-month,Electronic check,Fiber optic,Yes,269.05,Yes
C03416,Male,0,55,76.05,Two year,Mailed check,Fiber optic,No,4139.09,Yes
C03417,Female,0,47,118.13,Month-to-month,Bank transfer,Fiber optic,No,5554.87,Yes
C03418,Female,0,2,71.83,Month-to-month,Bank transfer,No,No,149.01,Yes
C03419,Female,0,39,112.76,Month-to-month,Electronic check,Fiber optic,No,4366.54,No
C03420,Male,0,45,60.73,Month-to-month,Credit card,DSL,Yes,2717.69,No
C03421,Male,0,32,119.88,Month-to-month,Credit card,Fiber optic,No,3880.74,Yes
C03422,Male,0,65,77.92,Month-to-month,Credit card,Fiber optic,Yes,5043.3,Yes
C03423,Male,1,38,24.23,Month-to-month,Mailed check,DSL,No,886.3,Yes
C03424,Male,0,11,78.68,Month-to-month,Bank transfer,DSL,Yes,914.74,Yes
C03425,Male,0,10,47.46,Month-to-month,Bank transfer,No,Yes,454.83,Yes
C03426,Female,0,59,23.25,Two year,Electronic check,Fiber optic,No,1389.78,Yes
C03427,Female,1,55,102.09,One year,Bank transfer,DSL,No,5588.11,No
C03428,Male,0,20,47.57,Month-to-month,Credit card,DSL,No,956.41,Yes
C03429,Female,0,17,99.65,Month-to-month,Mailed check,Fiber optic,No,1682.68,Yes
C03430,Female,0,68,48.82,One year,Credit card,Fiber optic,No,3365.92,No
C03431,Male,0,5,39.43,Two year,Credit card,DSL,No,190.43,No
C03432,Female,0,60,117.39,Month-to-month,Bank transfer,Fiber optic,No,7051.82,Yes
C03433,Male,0,23,56.16,One year,Mailed check,DSL,No,1336.16,Yes
C03434,Male,0,46,80.14,Month-to-month,Mailed check,DSL,No,3735.36,No
C03435,Female,0,52,81.0,Month-to-month,Credit card,Fiber optic,No,4172.17,Yes
C03436,Male,0,10,76.05,Two year,Electronic check,DSL,No,793.93,Yes
C03437,Male,0,46,111.47,One year,Bank transfer,Fiber optic,No,5115.83,No
C03438,Male,1,28,87.44,Two year,Electronic check,DSL,No,2457.8,No
C03439,Male,0,43,60.37,Month-to-month,Credit card,Fiber optic,No,2583.41,No
C03440,Male,1,26,106.24,Month-to-month,Bank transfer,DSL,No,2752.35,Yes
C03441,Male,0,55,38.11,One year,Electronic check,DSL,No,2061.94,No
C03442,Male,0,48,74.42,Month-to-month,Electronic check,Fiber optic,No,3579.44,No
C03443,Male,0,29,115.06,Month-to-month,Electronic check,Fiber optic,Yes,3341.41,No
C03444,Female,1,27,82.54,Month-to-month,Bank transfer,Fiber optic,No,2197.52,Yes
C03445,Female,0,18,101.7,Month-to-month,Electronic check,Fiber optic,No,1834.77,Yes
C03446,Female,0,60,85.36,Month-to-month,Mailed check,Fiber optic,Yes,5168.91,Yes
C03447,Male,0,69,103.94,One year,Credit card,Fiber optic,No,7193.3,No
C03448,Male,0,21,114.45,Two year,Bank transfer,Fiber optic,No,2401.55,Yes
C03449,Female,0,24,47.29,Month-to-month,Mailed check,Fiber optic,No,1176.57,No
C03450,Female,0,3,36.97,One year,Electronic check,Fiber optic,No,118.44,Yes
C03451,Female,0,62,68.4,Month-to-month,Credit card,No,Yes,4204.3,No
C03452,Male,0,2,90.19,Two year,Electronic check,DSL,No,185.13,No
C03453,Female,0,66,42.72,Month-to-month,Mailed check,Fiber optic,Yes,2787.62,Yes
C03454,Female,0,42,20.41,One year,Electronic check,DSL,Yes,883.97,No
C03455,Male,0,34,54.29,One year,Bank transfer,DSL,No,1892.58,No
C03456,Female,0,42,116.89,Month-to-month,Mailed check,Fiber optic,Yes,4895.46,Yes
C03457,Male,0,20,89.5,Month-to-month,Bank transfer,Fiber optic,Yes,1783.49,No
C03458,Male,0,68,60.13,Two year,Credit card,Fiber optic,No,4080.99,No
C03459,Male,1,45,39.26,Month-to-month,Bank transfer,Fiber optic,No,1745.23,Yes
C03460,Female,1,42,55.61,One year,Bank transfer,DSL,No,2365.04,Yes
C03461,Female,1,47,36.98,Two year,Electronic check,Fiber optic,No,1749.83,No
C03462,Male,0,5,30.63,Month-to-month,Electronic check,No,No,109.56,Yes
C03463,Female,0,49,110.67,Two year,Mailed check,DSL,Yes,5456.71,No
C03464,Female,0,37,119.77,Two year,Credit card,DSL,No,4400.2,No
C03465,Female,0,34,36.41,One year,Mailed check,Fiber optic,No,1285.86,No
C03466,Female,0,70,25.45,Month-to-month,Credit card,Fiber optic,No,1769.17,Yes
C03467,Male,0,18,52.97,Month-to-month,Credit card,Fiber optic,No,965.1,Yes
C03468,Female,1,19,66.17,Month-to-month,Bank transfer,Fiber optic,No,1215.01,Yes
C03469,Male,1,40,40.48,One year,Electronic check,Fiber optic,Yes,1603.67,No
C03470,Male,0,17,50.14,One year,Credit card,DSL,Yes,882.62,No
C03471,Female,0,60,40.09,One year,Electronic check,Fiber optic,Yes,2403.12,No
C03472,Male,0,42,97.43,Month-to-month,Credit card,DSL,No,4132.52,Yes
C03473,Female,0,65,91.26,Month-to-month,Electronic check,DSL,No,5939.41,No
C03474,Female,0,53,83.5,One year,Mailed check,Fiber optic,No,4468.36,No
C03475,Male,0,7,58.72,One year,Electronic check,Fiber optic,No,459.3,No
C03476,Male,0,5,110.9,Two year,Bank transfer,Fiber optic,No,549.89,No
C03477,Male,0,24,116.95,One year,Credit card,Fiber optic,No,2813.32,No
C03478,Male,0,28,37.36,One year,Bank transfer,DSL,No,1079.57,Yes
C03479,Female,0,62,42.3,One year,Credit card,DSL,No,2594.75,No
C03480,Female,0,17,72.56,One year,Bank transfer,DSL,No,1269.68,Yes
C03481,Female,1,20,29.13,Month-to-month,Credit card,Fiber optic,No,591.79,Yes
C03482,Male,0,3,63.64,Two year,Electronic check,Fiber optic,No,213.47,No
C03483,Male,0,37,78.18,One year,Credit card,No,No,2850.65,Yes
C03484,Male,0,15,72.21,Month-to-month,Bank transfer,DSL,No,1109.77,Yes
C03485,Female,0,51,53.09,Month-to-month,Bank transfer,Fiber optic,No,2688.67,No
C03486,Male,1,48,74.24,Month-to-month,Credit card,Fiber optic,No,3594.04,Yes
C03487,Female,0,8,115.88,Month-to-month,Credit card,Fiber optic,No,927.96,Yes
C03488,Male,0,13,40.6,Month-to-month,Mailed check,Fiber optic,No,505.26,Yes
C03489,Female,0,48,85.48,Month-to-month,Mailed check,Fiber optic,No,4148.32,Yes
C03490,Female,1,3,24.34,Month-to-month,Electronic check,DSL,Yes,99.53,Yes
C03491,Male,0,65,26.64,Month-to-month,Electronic check,DSL,No,1780.17,No
C03492,Male,0,31,75.18,One year,Electronic check,DSL,No,2317.03,No
C03493,Female,0,26,30.49,Month-to-month,Electronic check,DSL,Yes,807.66,Yes
C03494,Female,0,56,22.23,Month-to-month,Electronic check,DSL,No,1256.04,No
C03495,Male,0,34,37.15,Month-to-month,Credit card,DSL,No,1281.86,No
C03496,Male,0,9,76.48,Month-to-month,Mailed check,DSL,No,642.15,Yes
C03497,Female,0,62,90.33,Month-to-month,Credit card,Fiber optic,No,5579.63,Yes
C03498,Male,1,13,40.25,One year,Mailed check,Fiber optic,No,564.18,Yes
C03499,Female,0,69,86.83,One year,Mailed check,Fiber optic,No,5983.65,No
C03500,Female,0,41,38.25,Month-to-month,Bank transfer,DSL,No,1614.31,No
C03501,Male,0,1,81.35,One year,Bank transfer,DSL,No,52.7,Yes
C03502,Male,0,47,61.2,Month-to-month,Mailed check,DSL,Yes,2926.14,No
C03503,Male,0,4,85.38,Two year,Credit card,No,Yes,361.28,Yes
C03504,Male,0,63,119.51,Two year,Mailed check,Fiber optic,No,7556.77,No
C03505,Male,0,52,113.78,Month-to-month,Electronic check,DSL,No,5906.25,No
C03506,Female,0,10,20.43,One year,Credit card,Fiber optic,No,245.0,Yes
C03507,Female,0,28,108.54,One year,Credit card,DSL,No,3043.67,Yes
C03508,Male,0,6,26.65,One year,Mailed check,Fiber optic,No,177.99,No
C03509,Male,0,27,115.3,One year,Electronic check,DSL,No,3072.58,Yes
C03510,Male,0,12,48.18,Two year,Mailed check,DSL,Yes,591.33,No
C03511,Female,0,62,58.2,Month-to-month,Electronic check,Fiber optic,No,3646.31,Yes
C03512,Male,1,52,29.16,One year,Credit card,Fiber optic,No,1484.15,No
C03513,Male,1,48,31.23,One year,Mailed check,Fiber optic,No,1522.81,No
C03514,Female,0,67,92.67,One year,Electronic check,Fiber optic,No,6161.43,Yes
C03515,Female,0,46,114.43,One year,Bank transfer,DSL,No,5306.4,No
C03516,Male,0,15,81.07,Month-to-month,Credit card,Fiber optic,No,1264.34,Yes
C03517,Male,1,71,91.59,Month-to-month,Credit card,No,No,6488.31,Yes
C03518,Male,0,36,96.2,Month-to-month,Bank transfer,Fiber optic,No,3423.91,Yes
C03519,Female,0,14,46.28,Month-to-month,Electronic check,Fiber optic,No,663.78,No
C03520,Male,0,3,24.52,Month-to-month,Credit card,Fiber optic,Yes,26.54,No
C03521,Male,1,67,20.19,Two year,Electronic check,Fiber optic,Yes,1350.98,No
C03522,Male,0,19,55.06,One year,Bank transfer,Fiber optic,No,1023.32,No
C03523,Female,0,54,44.15,One year,Mailed check,Fiber optic,No,2381.43,No
C03524,Female,0,69,26.23,Month-to-month,Credit card,Fiber optic,No,1761.7,No
C03525,Male,0,10,37.95,One year,Credit card,Fiber optic,No,334.66,No
C03526,Male,0,33,32.45,One year,Electronic check,Fiber optic,No,1022.45,No
C03527,Female,0,13,111.49,One year,Credit card,DSL,No,1461.28,No
C03528,Female,0,51,34.03,Month-to-month,Mailed check,DSL,Yes,1741.54,No
C03529,Female,0,32,73.76,Month-to-month,Bank transfer,No,No,2333.64,No
C03530,Female,0,24,79.31,One year,Credit card,DSL,No,1918.1,No
C03531,Female,0,35,74.35,Month-to-month,Bank transfer,Fiber optic,No,2640.67,No
C03532,Female,0,70,29.91,Two year,Electronic check,Fiber optic,Yes,2071.43,No
C03533,Female,0,40,51.88,Two year,Mailed check,Fiber optic,No,2108.4,No
C03534,Female,0,54,25.13,Two year,Credit card,No,No,1373.27,No
C03535,Female,0,44,59.57,One year,Bank transfer,Fiber optic,No,2574.46,No
C03536,Male,0,62,38.86,Two year,Mailed check,Fiber optic,No,2396.83,No
C03537,Male,0,68,76.16,One year,Bank transfer,DSL,No,5179.66,No
C03538,Male,1,33,89.28,Month-to-month,Electronic check,Fiber optic,No,2969.41,No
C03539,Female,0,56,73.21,Month-to-month,Mailed check,Fiber optic,No,4078.47,Yes
C03540,Male,0,36,63.42,Month-to-month,Mailed check,DSL,No,2331.39,Yes
C03541,Female,0,54,58.73,Month-to-month,Electronic check,Fiber optic,Yes,3189.87,Yes
C03542,Female,0,19,104.17,Month-to-month,Electronic check,Fiber optic,No,1966.51,Yes
C03543,Male,1,43,41.94,Month-to-month,Credit card,Fiber optic,No,1763.12,Yes
C03544,Female,1,12,93.42,One year,Electronic check,DSL,No,1089.18,No
C03545,Male,0,11,95.75,Month-to-month,Electronic check,Fiber optic,No,1052.01,Yes
C03546,Male,0,70,61.92,Month-to-month,Bank transfer,DSL,Yes,4333.87,No
C03547,Male,0,12,49.73,One year,Mailed check,Fiber optic,Yes,623.53,No
C03548,Female,0,41,67.05,One year,Bank transfer,Fiber optic,No,2771.67,No
C03549,Male,0,25,29.32,Two year,Electronic check,Fiber optic,No,703.13,No
C03550,Female,0,3,24.59,One year,Credit card,Fiber optic,No,83.27,Yes
C03551,Male,0,3,31.16,Month-to-month,Bank transfer,DSL,Yes,45.54,Yes
C03552,Male,0,28,38.71,Month-to-month,Bank transfer,DSL,No,1073.73,No
C03553,Male,1,23,70.42,Month-to-month,Mailed check,DSL,Yes,1646.07,No
C03554,Female,0,48,104.91,Month-to-month,Mailed check,Fiber optic,No,5025.63,Yes
